iter	MultiClassOneVsAll
8996	0.08202465721
8997	0.08202407351
8998	0.08202350042
8999	0.08202302614
9000	0.08202229891
9001	0.08202173233
9002	0.08202136334
9003	0.08202074869
9004	0.08202021126
9005	0.08201932118
9006	0.08201876151
9007	0.08201830622
9008	0.08201779345
9009	0.08201701428
9010	0.08201630425
9011	0.08201606066
9012	0.08201577901
9013	0.0820149616
9014	0.08201362606
9015	0.08201322008
9016	0.08201159771
9017	0.08201105596
9018	0.08201082228
9019	0.08201015423
9020	0.0820096599
9021	0.0820094403
9022	0.08200912495
9023	0.08200852406
9024	0.08200717653
9025	0.0820066015
9026	0.0820062491
9027	0.0820050145
9028	0.08200460306
9029	0.08200378818
9030	0.08200309142
9031	0.08200167801
9032	0.08200117075
9033	0.08200035868
9034	0.08199987267
9035	0.08199912876
9036	0.08199860066
9037	0.08199806321
9038	0.08199755859
9039	0.08199707336
9040	0.08199660213
9041	0.08199560134
9042	0.081995272
9043	0.0819947143
9044	0.08199423498
9045	0.08199368232
9046	0.08199344364
9047	0.08199293538
9048	0.08199254281
9049	0.08199151395
9050	0.08199066841
9051	0.0819901523
9052	0.08198938706
9053	0.08198895829
9054	0.08198786962
9055	0.081987249
9056	0.08198662827
9057	0.08198627664
9058	0.08198565681
9059	0.08198504086
9060	0.08198442016
9061	0.0819837261
9062	0.08198311792
9063	0.08198270765
9064	0.08198221357
9065	0.08198151292
9066	0.08198062732
9067	0.08198027424
9068	0.08197948617
9069	0.0819790497
9070	0.08197847162
9071	0.08197803408
9072	0.08197745773
9073	0.08197697009
9074	0.08197613093
9075	0.0819756358
9076	0.08197543692
9077	0.08197450784
9078	0.08197369033
9079	0.08197305199
9080	0.0819724578
9081	0.08197167408
9082	0.08197072809
9083	0.08197026083
9084	0.08196972405
9085	0.081969428
9086	0.08196901347
9087	0.08196819249
9088	0.08196758598
9089	0.08196671987
9090	0.08196631378
9091	0.08196601923
9092	0.08196520053
9093	0.08196418767
9094	0.08196322238
9095	0.08196199175
9096	0.08196156104
9097	0.0819608488
9098	0.08195944217
9099	0.08195909994
9100	0.08195861718
9101	0.08195775383
9102	0.08195634676
9103	0.08195564989
9104	0.08195530518
9105	0.08195433584
9106	0.08195311644
9107	0.08195208186
9108	0.08195123644
9109	0.08195091348
9110	0.08195000102
9111	0.08194967471
9112	0.08194870591
9113	0.08194819599
9114	0.08194766306
9115	0.08194721745
9116	0.08194644283
9117	0.0819456302
9118	0.0819450241
9119	0.08194452139
9120	0.08194366314
9121	0.08194256818
9122	0.08194199589
9123	0.08194167016
9124	0.08194081786
9125	0.08194020433
9126	0.08193927603
9127	0.08193824016
9128	0.08193775353
9129	0.08193702156
9130	0.08193643833
9131	0.08193597964
9132	0.08193482036
9133	0.08193411718
9134	0.08193354992
9135	0.08193271241
9136	0.08193220757
9137	0.08193147403
9138	0.08193086112
9139	0.0819304036
9140	0.08192986055
9141	0.08192936744
9142	0.08192863596
9143	0.08192753831
9144	0.08192702449
9145	0.08192624058
9146	0.08192513812
9147	0.08192478472
9148	0.08192427863
9149	0.08192380007
9150	0.08192294184
9151	0.08192261069
9152	0.08192215145
9153	0.08192169018
9154	0.08192059861
9155	0.08192012284
9156	0.08191991209
9157	0.08191937477
9158	0.08191916931
9159	0.08191864378
9160	0.08191821981
9161	0.08191709167
9162	0.08191638162
9163	0.08191566233
9164	0.0819150074
9165	0.08191418774
9166	0.08191363421
9167	0.08191258148
9168	0.08191188455
9169	0.08191142926
9170	0.08191088503
9171	0.08191050492
9172	0.08191000607
9173	0.0819094822
9174	0.08190849352
9175	0.08190821782
9176	0.08190739299
9177	0.08190690594
9178	0.08190631609
9179	0.08190578865
9180	0.08190527495
9181	0.08190385479
9182	0.08190265978
9183	0.08190227282
9184	0.08190167862
9185	0.08190137231
9186	0.08190030049
9187	0.081899673
9188	0.08189908544
9189	0.0818981029
9190	0.08189720137
9191	0.0818962474
9192	0.08189548726
9193	0.0818947099
9194	0.08189391887
9195	0.08189281212
9196	0.081892296
9197	0.08189165858
9198	0.08189097201
9199	0.08189042946
9200	0.08188923207
9201	0.08188880807
9202	0.0818877686
9203	0.08188734208
9204	0.0818863539
9205	0.08188581668
9206	0.08188533087
9207	0.08188498903
9208	0.08188478471
9209	0.08188429931
9210	0.08188374619
9211	0.08188299401
9212	0.08188214243
9213	0.08188181549
9214	0.08188058685
9215	0.0818802742
9216	0.08187926769
9217	0.08187884987
9218	0.08187809617
9219	0.0818774902
9220	0.08187683899
9221	0.08187615652
9222	0.08187553264
9223	0.08187478006
9224	0.0818739926
9225	0.08187335143
9226	0.08187314084
9227	0.08187254279
9228	0.08187173743
9229	0.08187107731
9230	0.08187066036
9231	0.08187027653
9232	0.08186975602
9233	0.08186934166
9234	0.08186867222
9235	0.08186781264
9236	0.08186736802
9237	0.08186697307
9238	0.08186657047
9239	0.08186573437
9240	0.08186545933
9241	0.08186500649
9242	0.08186459328
9243	0.0818632334
9244	0.08186286481
9245	0.08186200146
9246	0.08186164759
9247	0.08186092289
9248	0.08186017877
9249	0.0818597692
9250	0.08185891192
9251	0.08185846295
9252	0.08185727534
9253	0.08185688872
9254	0.08185651187
9255	0.08185605623
9256	0.08185570436
9257	0.08185475183
9258	0.08185395361
9259	0.0818535788
9260	0.08185283517
9261	0.08185215803
9262	0.081851755
9263	0.08185119785
9264	0.08185096891
9265	0.08185039155
9266	0.08184987618
9267	0.08184963602
9268	0.08184933964
9269	0.08184875027
9270	0.08184783396
9271	0.08184711509
9272	0.0818464037
9273	0.08184567226
9274	0.08184513449
9275	0.08184465602
9276	0.08184426927
9277	0.08184375576
9278	0.08184330165
9279	0.08184287299
9280	0.0818417624
9281	0.081840876
9282	0.08184033837
9283	0.08183979255
9284	0.08183926912
9285	0.08183830495
9286	0.0818378854
9287	0.08183721015
9288	0.08183667349
9289	0.0818361214
9290	0.0818357588
9291	0.08183541055
9292	0.08183484959
9293	0.08183424454
9294	0.08183370646
9295	0.08183325624
9296	0.0818326628
9297	0.08183227733
9298	0.08183166163
9299	0.08183068517
9300	0.08183043685
9301	0.08182975281
9302	0.08182941411
9303	0.08182874574
9304	0.08182813847
9305	0.08182753015
9306	0.08182715238
9307	0.08182655091
9308	0.08182619249
9309	0.08182565449
9310	0.0818248998
9311	0.08182429006
9312	0.08182376949
9313	0.08182295046
9314	0.08182264389
9315	0.08182199831
9316	0.08182102803
9317	0.08182064116
9318	0.08182004401
9319	0.08181944707
9320	0.08181899023
9321	0.08181878929
9322	0.08181842452
9323	0.08181795017
9324	0.08181738975
9325	0.08181702364
9326	0.08181649064
9327	0.08181548225
9328	0.08181523739
9329	0.08181474105
9330	0.0818143907
9331	0.08181390286
9332	0.08181333165
9333	0.08181249827
9334	0.08181205031
9335	0.08181163303
9336	0.08181070314
9337	0.08181026349
9338	0.08180941669
9339	0.08180875361
9340	0.08180815863
9341	0.08180762185
9342	0.08180699738
9343	0.08180662645
9344	0.08180650991
9345	0.08180557408
9346	0.08180531133
9347	0.08180441759
9348	0.08180393016
9349	0.08180373324
9350	0.08180332256
9351	0.08180285555
9352	0.08180225786
9353	0.08180132222
9354	0.08180038685
9355	0.08180010443
9356	0.08179925357
9357	0.0817990414
9358	0.08179852749
9359	0.08179735504
9360	0.08179707107
9361	0.08179673848
9362	0.08179634729
9363	0.08179578673
9364	0.08179512206
9365	0.08179483512
9366	0.08179403925
9367	0.08179360351
9368	0.081793164
9369	0.08179212354
9370	0.08179168068
9371	0.08179124528
9372	0.08179087213
9373	0.08179043828
9374	0.08178991585
9375	0.08178947212
9376	0.08178923329
9377	0.08178836931
9378	0.081787784
9379	0.08178736974
9380	0.08178588041
9381	0.08178467376
9382	0.08178426872
9383	0.08178393176
9384	0.08178315227
9385	0.08178218524
9386	0.08178177133
9387	0.08178065309
9388	0.08178009072
9389	0.081779331
9390	0.08177841453
9391	0.0817782693
9392	0.08177790896
9393	0.08177732894
9394	0.08177675604
9395	0.08177611764
9396	0.0817753742
9397	0.08177496772
9398	0.08177448826
9399	0.08177403911
9400	0.08177374521
9401	0.08177339996
9402	0.08177304272
9403	0.08177262919
9404	0.08177220399
9405	0.08177168092
9406	0.08177152488
9407	0.08177121894
9408	0.08177064768
9409	0.08177046692
9410	0.08176948024
9411	0.08176905565
9412	0.08176869114
9413	0.08176784783
9414	0.08176700652
9415	0.08176667995
9416	0.08176583142
9417	0.08176517584
9418	0.08176462458
9419	0.08176429829
9420	0.08176325848
9421	0.08176292017
9422	0.08176269713
9423	0.08176204019
9424	0.08176168145
9425	0.08176121628
9426	0.08176096294
9427	0.08176052999
9428	0.08176031139
9429	0.08175961252
9430	0.08175937113
9431	0.08175869933
9432	0.08175824786
9433	0.08175776374
9434	0.08175745822
9435	0.08175686304
9436	0.08175661528
9437	0.08175580242
9438	0.08175481672
9439	0.08175442466
9440	0.08175412177
9441	0.08175341451
9442	0.0817533501
9443	0.08175306099
9444	0.08175280798
9445	0.08175229788
9446	0.08175195067
9447	0.08175157976
9448	0.08175140013
9449	0.08175080184
9450	0.08175016225
9451	0.0817497865
9452	0.08174930479
9453	0.08174906495
9454	0.08174871081
9455	0.08174814663
9456	0.08174686916
9457	0.08174619337
9458	0.08174565347
9459	0.0817450355
9460	0.08174448035
9461	0.08174397223
9462	0.08174295453
9463	0.08174263494
9464	0.08174219279
9465	0.08174163883
9466	0.08174110925
9467	0.08174078653
9468	0.08174041026
9469	0.08173991938
9470	0.08173888349
9471	0.08173861406
9472	0.08173841292
9473	0.08173808373
9474	0.08173718166
9475	0.08173663329
9476	0.08173600008
9477	0.08173515488
9478	0.08173472611
9479	0.0817342112
9480	0.08173287536
9481	0.08173235603
9482	0.08173211957
9483	0.0817316864
9484	0.08173151779
9485	0.0817305017
9486	0.08172944404
9487	0.08172878362
9488	0.08172843414
9489	0.08172802281
9490	0.08172742761
9491	0.08172701388
9492	0.08172618363
9493	0.08172583931
9494	0.08172546947
9495	0.08172513241
9496	0.08172481702
9497	0.08172426557
9498	0.08172403244
9499	0.08172361523
9500	0.08172273397
9501	0.08172205566
9502	0.08172144935
9503	0.08172073968
9504	0.08172027192
9505	0.08171995764
9506	0.08171969168
9507	0.08171944496
9508	0.08171883014
9509	0.08171797612
9510	0.08171727265
9511	0.0817167371
9512	0.0817162317
9513	0.08171605403
9514	0.08171589396
9515	0.08171488247
9516	0.08171470191
9517	0.08171448933
9518	0.08171418955
9519	0.08171332562
9520	0.08171300802
9521	0.08171232231
9522	0.08171168534
9523	0.08171127562
9524	0.0817105249
9525	0.08171030411
9526	0.08170967124
9527	0.08170908161
9528	0.08170848879
9529	0.08170742774
9530	0.08170720582
9531	0.08170695259
9532	0.08170628337
9533	0.08170583097
9534	0.08170513405
9535	0.08170490568
9536	0.08170412157
9537	0.08170368146
9538	0.08170267349
9539	0.08170237711
9540	0.08170190091
9541	0.08170057054
9542	0.08170012724
9543	0.08169987314
9544	0.08169950662
9545	0.081699008
9546	0.08169844276
9547	0.08169795612
9548	0.08169730589
9549	0.08169701622
9550	0.08169578723
9551	0.08169507709
9552	0.08169457035
9553	0.08169419905
9554	0.0816935642
9555	0.08169313464
9556	0.08169269598
9557	0.08169217482
9558	0.08169162242
9559	0.08169130276
9560	0.08169095087
9561	0.08169051666
9562	0.08169012628
9563	0.08168908875
9564	0.08168868769
9565	0.08168806529
9566	0.08168732932
9567	0.08168713059
9568	0.08168666894
9569	0.0816863432
9570	0.08168590648
9571	0.08168560122
9572	0.08168512265
9573	0.08168469025
9574	0.08168414831
9575	0.08168359369
9576	0.08168328695
9577	0.08168297039
9578	0.08168260118
9579	0.08168215886
9580	0.0816816194
9581	0.08168104452
9582	0.0816800899
9583	0.08167977333
9584	0.08167913975
9585	0.081678705
9586	0.08167815135
9587	0.08167773798
9588	0.0816771024
9589	0.08167674278
9590	0.08167623061
9591	0.081675281
9592	0.08167466067
9593	0.08167388813
9594	0.0816734348
9595	0.0816729751
9596	0.08167237461
9597	0.08167187575
9598	0.08167096064
9599	0.08167037499
9600	0.0816696117
9601	0.08166869722
9602	0.08166808989
9603	0.08166737415
9604	0.0816670595
9605	0.08166650584
9606	0.08166608533
9607	0.08166519048
9608	0.08166487323
9609	0.08166430019
9610	0.08166409933
9611	0.08166379787
9612	0.08166362401
9613	0.08166302819
9614	0.08166280037
9615	0.08166250765
9616	0.08166150596
9617	0.08166078909
9618	0.08165960062
9619	0.08165912084
9620	0.08165837329
9621	0.08165806225
9622	0.08165763152
9623	0.08165710441
9624	0.08165680999
9625	0.08165650907
9626	0.08165608041
9627	0.08165573131
9628	0.08165534771
9629	0.08165472912
9630	0.08165334881
9631	0.08165294221
9632	0.08165268608
9633	0.08165215819
9634	0.08165119488
9635	0.08165079423
9636	0.08165001411
9637	0.08164951189
9638	0.0816491298
9639	0.08164826591
9640	0.08164779422
9641	0.08164752005
9642	0.08164716353
9643	0.08164689038
9644	0.08164666989
9645	0.08164629235
9646	0.08164552923
9647	0.08164525851
9648	0.08164475115
9649	0.0816440605
9650	0.08164348003
9651	0.08164319892
9652	0.08164266395
9653	0.08164202656
9654	0.08164150529
9655	0.08164129454
9656	0.08164100364
9657	0.08164073026
9658	0.08164011345
9659	0.08163983712
9660	0.08163952797
9661	0.08163880861
9662	0.08163853492
9663	0.08163816526
9664	0.08163795538
9665	0.08163755696
9666	0.08163730133
9667	0.08163698007
9668	0.08163623013
9669	0.08163578727
9670	0.08163509928
9671	0.08163455971
9672	0.08163403025
9673	0.0816332225
9674	0.08163286192
9675	0.08163227089
9676	0.08163187963
9677	0.08163108671
9678	0.08163076688
9679	0.0816301422
9680	0.08162963592
9681	0.08162937838
9682	0.0816289122
9683	0.08162854827
9684	0.08162818703
9685	0.08162789493
9686	0.08162703386
9687	0.08162661526
9688	0.0816261951
9689	0.08162570759
9690	0.08162445498
9691	0.08162391936
9692	0.081623107
9693	0.08162277885
9694	0.08162220405
9695	0.08162142757
9696	0.08162104502
9697	0.08162074591
9698	0.08162038265
9699	0.08162016068
9700	0.08161907635
9701	0.08161855794
9702	0.08161760615
9703	0.08161682234
9704	0.08161613326
9705	0.0816156903
9706	0.08161530465
9707	0.08161417338
9708	0.08161369504
9709	0.08161318423
9710	0.08161274195
9711	0.08161225354
9712	0.08161185477
9713	0.08161159777
9714	0.08161128339
9715	0.08161029526
9716	0.08160980678
9717	0.08160908167
9718	0.08160857218
9719	0.08160817576
9720	0.08160769825
9721	0.08160737592
9722	0.08160639817
9723	0.08160612727
9724	0.08160580014
9725	0.08160541544
9726	0.08160444977
9727	0.08160394769
9728	0.08160340313
9729	0.08160323507
9730	0.08160268739
9731	0.08160210837
9732	0.08160183323
9733	0.08160060337
9734	0.08159952781
9735	0.08159887644
9736	0.08159815667
9737	0.08159737649
9738	0.08159700581
9739	0.0815967109
9740	0.08159584019
9741	0.08159551923
9742	0.08159480386
9743	0.08159405832
9744	0.08159311352
9745	0.08159206358
9746	0.0815916737
9747	0.08159115915
9748	0.08159061459
9749	0.08159025724
9750	0.08158980297
9751	0.08158913358
9752	0.08158847954
9753	0.08158827334
9754	0.081587683
9755	0.08158714839
9756	0.08158689234
9757	0.08158633126
9758	0.08158577094
9759	0.08158537736
9760	0.08158461518
9761	0.08158413474
9762	0.08158321044
9763	0.08158290805
9764	0.08158235687
9765	0.08158180357
9766	0.08158158478
9767	0.08158118199
9768	0.08158077161
9769	0.08157980931
9770	0.08157925927
9771	0.0815788121
9772	0.08157836152
9773	0.08157793763
9774	0.08157769984
9775	0.08157646195
9776	0.08157619523
9777	0.08157521951
9778	0.08157470616
9779	0.08157443689
9780	0.08157423596
9781	0.08157376172
9782	0.08157352988
9783	0.08157311401
9784	0.08157259183
9785	0.08157218547
9786	0.08157196789
9787	0.08157156191
9788	0.08157136475
9789	0.08157109296
9790	0.08157087358
9791	0.08157034483
9792	0.08156977022
9793	0.08156946337
9794	0.08156912895
9795	0.08156880225
9796	0.08156864567
9797	0.08156825301
9798	0.08156747364
9799	0.08156708623
9800	0.08156682415
9801	0.08156620452
9802	0.08156586594
9803	0.08156540994
9804	0.08156491155
9805	0.0815643776
9806	0.08156359445
9807	0.0815632764
9808	0.0815621589
9809	0.08156195749
9810	0.08156175382
9811	0.08156104985
9812	0.0815606011
9813	0.08155965708
9814	0.0815593586
9815	0.08155898741
9816	0.0815587873
9817	0.08155800734
9818	0.08155771045
9819	0.08155652276
9820	0.08155630881
9821	0.0815557998
9822	0.08155534798
9823	0.08155521497
9824	0.08155458156
9825	0.08155437611
9826	0.08155401006
9827	0.0815533578
9828	0.08155276648
9829	0.08155262567
9830	0.08155223255
9831	0.0815514626
9832	0.08155077046
9833	0.08155029062
9834	0.08154993441
9835	0.08154948513
9836	0.0815486588
9837	0.08154802016
9838	0.08154763524
9839	0.08154679548
9840	0.08154636916
9841	0.08154516597
9842	0.08154478376
9843	0.08154434868
9844	0.08154377426
9845	0.08154321999
9846	0.08154258336
9847	0.08154151877
9848	0.08154114791
9849	0.08154065015
9850	0.08154022842
9851	0.08153990776
9852	0.08153930845
9853	0.08153849058
9854	0.08153726963
9855	0.0815369974
9856	0.08153677632
9857	0.08153623889
9858	0.08153578824
9859	0.08153536533
9860	0.08153486002
9861	0.08153435297
9862	0.08153388688
9863	0.0815334939
9864	0.08153306233
9865	0.08153256562
9866	0.08153205745
9867	0.08153179113
9868	0.08153137317
9869	0.08153126302
9870	0.08153084629
9871	0.08153060618
9872	0.08153024461
9873	0.08152995307
9874	0.08152958409
9875	0.08152899286
9876	0.08152812058
9877	0.08152750242
9878	0.08152660466
9879	0.08152606023
9880	0.08152581424
9881	0.08152513766
9882	0.08152415594
9883	0.08152354806
9884	0.08152287907
9885	0.0815222691
9886	0.08152177933
9887	0.08152124697
9888	0.08152079587
9889	0.08152028207
9890	0.08151969579
9891	0.08151935418
9892	0.08151876904
9893	0.08151794106
9894	0.08151751237
9895	0.08151653672
9896	0.08151559299
9897	0.08151524723
9898	0.08151505531
9899	0.08151473355
9900	0.08151415105
9901	0.08151362298
9902	0.08151314645
9903	0.08151282075
9904	0.08151267589
9905	0.08151204113
9906	0.08151165788
9907	0.08151138294
9908	0.08151083681
9909	0.08151056973
9910	0.08151023326
9911	0.08150939815
9912	0.08150882556
9913	0.0815083134
9914	0.0815079415
9915	0.08150692745
9916	0.0815064423
9917	0.08150564098
9918	0.08150530749
9919	0.08150495515
9920	0.08150462143
9921	0.0815037684
9922	0.08150334905
9923	0.0815031287
9924	0.08150296431
9925	0.08150248908
9926	0.0815019579
9927	0.08150149638
9928	0.08150094657
9929	0.08150027622
9930	0.08149995497
9931	0.08149956593
9932	0.0814986216
9933	0.08149813856
9934	0.08149769982
9935	0.08149696781
9936	0.08149630676
9937	0.0814958366
9938	0.08149528395
9939	0.08149493638
9940	0.08149448259
9941	0.08149377047
9942	0.08149340556
9943	0.08149277119
9944	0.08149255763
9945	0.08149167426
9946	0.08149129381
9947	0.08149086645
9948	0.0814903915
9949	0.08149019076
9950	0.08148993721
9951	0.08148938317
9952	0.08148878576
9953	0.0814885035
9954	0.08148793272
9955	0.08148742822
9956	0.081487192
9957	0.08148665062
9958	0.08148642426
9959	0.08148592271
9960	0.08148491246
9961	0.08148413368
9962	0.08148383305
9963	0.08148333588
9964	0.08148300197
9965	0.08148244429
9966	0.08148202154
9967	0.08148174565
9968	0.08148137244
9969	0.08148078425
9970	0.08148043069
9971	0.08147989191
9972	0.08147961826
9973	0.08147926408
9974	0.08147844939
9975	0.08147808897
9976	0.08147763084
9977	0.08147730908
9978	0.0814768017
9979	0.08147627685
9980	0.08147606545
9981	0.0814758037
9982	0.0814752244
9983	0.08147439557
9984	0.08147391565
9985	0.08147359423
9986	0.08147268493
9987	0.08147219095
9988	0.08147178185
9989	0.08147143785
9990	0.08147071552
9991	0.08147044784
9992	0.0814699352
9993	0.08146968464
9994	0.08146919126
9995	0.08146892489
9996	0.08146856106
9997	0.08146808451
9998	0.08146769974
9999	0.08146710304
10000	0.0814666648
10001	0.08146645957
10002	0.08146609255
10003	0.08146588947
10004	0.08146558976
10005	0.0814652723
10006	0.08146427867
10007	0.08146408798
10008	0.08146371733
10009	0.08146353043
10010	0.08146327988
10011	0.08146290202
10012	0.08146256966
10013	0.08146209112
10014	0.08146151008
10015	0.08146108276
10016	0.08146055937
10017	0.08146021663
10018	0.08145998283
10019	0.08145954045
10020	0.08145914601
10021	0.08145828805
10022	0.08145785006
10023	0.08145736082
10024	0.0814563778
10025	0.08145599575
10026	0.08145561247
10027	0.08145478727
10028	0.08145451813
10029	0.08145334075
10030	0.08145269986
10031	0.08145157319
10032	0.08145098809
10033	0.08145074889
10034	0.08145033947
10035	0.08144980877
10036	0.08144941894
10037	0.08144906136
10038	0.08144853117
10039	0.08144851499
10040	0.08144812638
10041	0.08144771312
10042	0.08144733645
10043	0.08144632588
10044	0.08144591534
10045	0.0814454491
10046	0.0814447619
10047	0.08144455874
10048	0.08144404634
10049	0.08144380727
10050	0.08144345422
10051	0.08144295393
10052	0.08144172486
10053	0.08144147356
10054	0.08144108891
10055	0.08144056683
10056	0.08144013728
10057	0.08143959929
10058	0.0814391536
10059	0.08143878172
10060	0.08143828185
10061	0.08143796818
10062	0.08143774553
10063	0.08143755577
10064	0.08143715863
10065	0.08143672957
10066	0.08143620865
10067	0.08143545434
10068	0.08143504484
10069	0.08143453399
10070	0.0814343065
10071	0.08143414976
10072	0.0814336936
10073	0.08143309415
10074	0.08143277105
10075	0.08143248457
10076	0.0814322472
10077	0.08143153758
10078	0.08143102215
10079	0.08143027834
10080	0.08142933777
10081	0.08142898669
10082	0.08142860645
10083	0.08142816079
10084	0.08142789468
10085	0.08142736225
10086	0.08142697151
10087	0.08142617914
10088	0.08142556031
10089	0.08142503695
10090	0.08142472488
10091	0.08142435861
10092	0.08142388956
10093	0.08142331841
10094	0.0814230119
10095	0.08142214011
10096	0.08142176151
10097	0.08142113052
10098	0.08142098984
10099	0.08142070526
10100	0.08142021356
10101	0.08141949659
10102	0.08141916146
10103	0.08141880997
10104	0.0814183717
10105	0.08141777373
10106	0.08141752775
10107	0.0814171609
10108	0.08141659103
10109	0.08141606429
10110	0.08141580078
10111	0.08141516977
10112	0.08141492316
10113	0.08141463838
10114	0.08141430511
10115	0.0814140585
10116	0.08141345161
10117	0.08141296463
10118	0.08141269027
10119	0.08141237574
10120	0.08141201227
10121	0.08141128378
10122	0.08141098235
10123	0.08141078046
10124	0.0814103922
10125	0.08141003926
10126	0.08140961973
10127	0.08140874434
10128	0.08140844125
10129	0.08140801449
10130	0.08140756686
10131	0.0814070817
10132	0.08140626657
10133	0.08140548615
10134	0.08140518195
10135	0.08140489417
10136	0.08140439576
10137	0.0814037863
10138	0.08140343728
10139	0.0814030795
10140	0.08140274361
10141	0.0814024452
10142	0.08140220737
10143	0.0814019767
10144	0.08140178599
10145	0.0814011206
10146	0.08140060703
10147	0.08140001433
10148	0.08139971628
10149	0.08139930502
10150	0.08139899764
10151	0.08139858084
10152	0.08139756738
10153	0.08139733375
10154	0.08139694698
10155	0.08139667592
10156	0.0813961243
10157	0.08139559058
10158	0.08139497597
10159	0.08139423321
10160	0.08139368399
10161	0.08139343616
10162	0.0813931168
10163	0.0813923414
10164	0.08139222068
10165	0.08139154409
10166	0.08139118715
10167	0.08139082115
10168	0.08139033542
10169	0.08139006594
10170	0.08138923873
10171	0.08138896118
10172	0.08138855959
10173	0.08138831027
10174	0.08138776252
10175	0.08138724506
10176	0.08138603338
10177	0.08138564478
10178	0.08138539924
10179	0.08138522789
10180	0.08138460057
10181	0.0813843045
10182	0.08138380031
10183	0.08138295003
10184	0.08138247239
10185	0.08138203549
10186	0.08138142861
10187	0.08138123897
10188	0.08138102353
10189	0.08138065412
10190	0.08138035797
10191	0.08138012471
10192	0.0813798005
10193	0.08137936878
10194	0.0813791347
10195	0.08137885253
10196	0.08137839953
10197	0.08137752653
10198	0.08137719084
10199	0.08137689527
10200	0.08137648503
10201	0.0813762502
10202	0.08137576823
10203	0.08137502872
10204	0.08137467992
10205	0.08137424833
10206	0.08137362685
10207	0.08137331823
10208	0.08137282918
10209	0.08137253792
10210	0.0813720712
10211	0.0813712942
10212	0.08137087521
10213	0.08137069484
10214	0.0813704924
10215	0.0813700023
10216	0.08136945451
10217	0.08136915193
10218	0.08136889822
10219	0.08136821805
10220	0.08136755829
10221	0.08136720803
10222	0.08136700356
10223	0.08136635984
10224	0.08136578787
10225	0.0813656016
10226	0.08136510631
10227	0.08136400119
10228	0.08136377111
10229	0.08136345092
10230	0.08136320474
10231	0.08136259759
10232	0.08136230797
10233	0.08136200394
10234	0.08136185143
10235	0.0813614339
10236	0.08136083972
10237	0.08135971572
10238	0.08135933639
10239	0.08135861741
10240	0.08135830934
10241	0.08135782897
10242	0.08135737331
10243	0.08135700928
10244	0.0813565894
10245	0.08135604107
10246	0.08135566084
10247	0.08135530395
10248	0.08135493802
10249	0.08135430716
10250	0.08135397417
10251	0.08135322698
10252	0.08135288514
10253	0.08135230722
10254	0.08135214855
10255	0.0813518858
10256	0.08135155555
10257	0.0813509907
10258	0.08135041086
10259	0.08134978374
10260	0.08134948751
10261	0.08134920596
10262	0.08134882598
10263	0.08134847733
10264	0.08134825319
10265	0.08134777427
10266	0.08134759503
10267	0.08134738891
10268	0.08134699165
10269	0.08134634741
10270	0.08134593523
10271	0.08134547418
10272	0.08134516783
10273	0.08134470852
10274	0.08134440658
10275	0.08134419979
10276	0.0813438961
10277	0.08134318134
10278	0.08134285499
10279	0.08134246598
10280	0.0813418294
10281	0.0813414277
10282	0.08134107818
10283	0.08134060636
10284	0.08134032301
10285	0.08134003581
10286	0.08133973054
10287	0.08133912062
10288	0.08133887969
10289	0.08133871004
10290	0.08133841644
10291	0.08133808376
10292	0.08133769207
10293	0.08133741613
10294	0.08133695581
10295	0.08133660592
10296	0.08133589604
10297	0.08133534965
10298	0.08133503958
10299	0.08133483633
10300	0.08133427169
10301	0.08133368063
10302	0.0813334574
10303	0.08133326545
10304	0.08133295479
10305	0.08133270344
10306	0.08133249738
10307	0.08133176317
10308	0.08133141222
10309	0.08133087522
10310	0.08133056175
10311	0.0813301321
10312	0.08132954485
10313	0.08132926692
10314	0.08132890977
10315	0.08132817064
10316	0.08132760465
10317	0.08132712939
10318	0.08132653699
10319	0.08132597231
10320	0.08132543489
10321	0.0813250169
10322	0.08132434764
10323	0.08132380506
10324	0.08132340217
10325	0.08132321687
10326	0.08132284525
10327	0.081322519
10328	0.08132204503
10329	0.08132174209
10330	0.08132145085
10331	0.08132087266
10332	0.08132070087
10333	0.08132032753
10334	0.08132003933
10335	0.08131965826
10336	0.08131933889
10337	0.08131897996
10338	0.08131870231
10339	0.08131849653
10340	0.08131762119
10341	0.08131715561
10342	0.08131639766
10343	0.08131601072
10344	0.08131538203
10345	0.08131521716
10346	0.08131484938
10347	0.0813144513
10348	0.08131404811
10349	0.08131370108
10350	0.08131326592
10351	0.0813129976
10352	0.08131264597
10353	0.0813114939
10354	0.08131090487
10355	0.08131056571
10356	0.08130991002
10357	0.08130962157
10358	0.08130934903
10359	0.08130883894
10360	0.08130796578
10361	0.0813076038
10362	0.08130673773
10363	0.08130649683
10364	0.0813061964
10365	0.08130574453
10366	0.08130557436
10367	0.0813053486
10368	0.08130507155
10369	0.08130474793
10370	0.08130410815
10371	0.08130341031
10372	0.08130302267
10373	0.08130267072
10374	0.08130243049
10375	0.08130198956
10376	0.08130162246
10377	0.08130116488
10378	0.08130080715
10379	0.08130065482
10380	0.08130045442
10381	0.08130004173
10382	0.08129906731
10383	0.08129872003
10384	0.08129810049
10385	0.08129795068
10386	0.08129760497
10387	0.08129744895
10388	0.08129688441
10389	0.0812965166
10390	0.0812962945
10391	0.08129576969
10392	0.08129541972
10393	0.08129506393
10394	0.08129475515
10395	0.08129446858
