iter	Passed	Remaining
9226	40702	25466
9227	40710	25463
9228	40714	25459
9229	40719	25455
9230	40724	25451
9231	40728	25446
9232	40732	25441
9233	40738	25438
9234	40742	25433
9235	40746	25429
9236	40750	25424
9237	40757	25421
9238	40761	25416
9239	40764	25411
9240	40770	25408
9241	40775	25403
9242	40779	25399
9243	40783	25394
9244	40788	25390
9245	40792	25386
9246	40796	25381
9247	40799	25376
9248	40805	25372
9249	40809	25367
9250	40813	25363
9251	40816	25358
9252	40824	25355
9253	40827	25350
9254	40831	25345
9255	40840	25344
9256	40844	25339
9257	40848	25334
9258	40853	25331
9259	40858	25326
9260	40861	25321
9261	40866	25317
9262	40871	25313
9263	40875	25309
9264	40879	25304
9265	40883	25299
9266	40889	25295
9267	40892	25290
9268	40896	25286
9269	40901	25282
9270	40906	25278
9271	40910	25273
9272	40914	25268
9273	40920	25265
9274	40924	25260
9275	40928	25255
9276	40932	25251
9277	40937	25246
9278	40940	25242
9279	40944	25237
9280	40948	25232
9281	40953	25228
9282	40956	25223
9283	40960	25218
9284	40965	25214
9285	40970	25210
9286	40974	25205
9287	40978	25201
9288	40983	25197
9289	40988	25192
9290	40992	25188
9291	40995	25183
9292	41003	25180
9293	41007	25176
9294	41011	25171
9295	41015	25167
9296	41020	25162
9297	41024	25158
9298	41028	25153
9299	41032	25149
9300	41037	25145
9301	41041	25140
9302	41045	25135
9303	41051	25131
9304	41055	25127
9305	41059	25122
9306	41063	25117
9307	41069	25114
9308	41073	25109
9309	41077	25105
9310	41082	25101
9311	41087	25097
9312	41091	25092
9313	41095	25087
9314	41101	25084
9315	41104	25079
9316	41108	25074
9317	41112	25069
9318	41117	25065
9319	41121	25061
9320	41125	25056
9321	41128	25051
9322	41134	25048
9323	41139	25043
9324	41142	25038
9325	41146	25034
9326	41151	25029
9327	41155	25025
9328	41159	25020
9329	41164	25016
9330	41170	25012
9331	41174	25008
9332	41178	25003
9333	41185	25000
9334	41188	24995
9335	41192	24990
9336	41197	24986
9337	41202	24982
9338	41206	24977
9339	41209	24973
9340	41214	24968
9341	41219	24964
9342	41223	24959
9343	41226	24954
9344	41231	24950
9345	41235	24946
9346	41239	24941
9347	41243	24936
9348	41249	24933
9349	41253	24928
9350	41257	24923
9351	41261	24919
9352	41266	24915
9353	41270	24910
9354	41274	24906
9355	41280	24902
9356	41285	24898
9357	41289	24893
9358	41292	24888
9359	41298	24884
9360	41302	24880
9361	41306	24875
9362	41310	24870
9363	41315	24866
9364	41319	24862
9365	41323	24857
9366	41328	24853
9367	41333	24849
9368	41337	24844
9369	41341	24840
9370	41348	24837
9371	41354	24834
9372	41358	24829
9373	41365	24826
9374	41369	24821
9375	41373	24816
9376	41377	24812
9377	41383	24808
9378	41386	24803
9379	41390	24799
9380	41396	24795
9381	41401	24791
9382	41405	24786
9383	41410	24782
9384	41419	24781
9385	41427	24778
9386	41432	24774
9387	41436	24770
9388	41440	24765
9389	41446	24761
9390	41450	24757
9391	41454	24752
9392	41457	24747
9393	41463	24743
9394	41466	24738
9395	41471	24734
9396	41475	24729
9397	41480	24725
9398	41484	24721
9399	41488	24716
9400	41492	24712
9401	41498	24708
9402	41501	24703
9403	41505	24698
9404	41510	24694
9405	41515	24690
9406	41518	24685
9407	41522	24680
9408	41528	24676
9409	41532	24672
9410	41535	24667
9411	41539	24662
9412	41544	24658
9413	41548	24653
9414	41552	24649
9415	41556	24644
9416	41562	24640
9417	41566	24636
9418	41570	24631
9419	41574	24626
9420	41581	24624
9421	41585	24619
9422	41589	24614
9423	41595	24611
9424	41599	24606
9425	41603	24601
9426	41607	24597
9427	41612	24593
9428	41619	24590
9429	41625	24586
9430	41629	24582
9431	41633	24577
9432	41637	24572
9433	41644	24569
9434	41648	24565
9435	41652	24560
9436	41656	24556
9437	41662	24552
9438	41666	24547
9439	41669	24542
9440	41674	24538
9441	41680	24535
9442	41684	24530
9443	41687	24525
9444	41693	24521
9445	41697	24516
9446	41700	24512
9447	41705	24507
9448	41709	24503
9449	41713	24498
9450	41717	24493
9451	41721	24489
9452	41728	24485
9453	41731	24481
9454	41735	24476
9455	41739	24471
9456	41743	24466
9457	41747	24462
9458	41750	24457
9459	41754	24452
9460	41758	24447
9461	41762	24442
9462	41766	24438
9463	41769	24433
9464	41773	24428
9465	41777	24423
9466	41781	24419
9467	41784	24414
9468	41788	24409
9469	41792	24404
9470	41796	24399
9471	41799	24394
9472	41803	24390
9473	41807	24385
9474	41811	24380
9475	41814	24375
9476	41818	24370
9477	41822	24366
9478	41826	24361
9479	41830	24356
9480	41835	24352
9481	41839	24348
9482	41843	24343
9483	41846	24338
9484	41850	24333
9485	41854	24329
9486	41858	24324
9487	41862	24319
9488	41866	24314
9489	41870	24310
9490	41874	24305
9491	41877	24300
9492	41881	24296
9493	41886	24291
9494	41889	24286
9495	41893	24282
9496	41897	24277
9497	41901	24272
9498	41904	24267
9499	41908	24262
9500	41912	24258
9501	41916	24253
9502	41920	24248
9503	41924	24243
9504	41927	24239
9505	41931	24234
9506	41935	24229
9507	41938	24224
9508	41942	24219
9509	41945	24214
9510	41949	24209
9511	41953	24205
9512	41957	24200
9513	41960	24195
9514	41964	24190
9515	41968	24186
9516	41972	24181
9517	41976	24176
9518	41980	24172
9519	41984	24167
9520	41988	24162
9521	41992	24158
9522	41995	24153
9523	41999	24148
9524	42003	24143
9525	42007	24138
9526	42010	24134
9527	42014	24129
9528	42018	24124
9529	42022	24119
9530	42025	24114
9531	42029	24110
9532	42033	24105
9533	42038	24101
9534	42042	24096
9535	42046	24092
9536	42052	24088
9537	42056	24083
9538	42060	24079
9539	42064	24074
9540	42069	24070
9541	42075	24067
9542	42079	24062
9543	42084	24058
9544	42088	24053
9545	42093	24049
9546	42097	24045
9547	42104	24041
9548	42108	24037
9549	42112	24032
9550	42118	24029
9551	42122	24024
9552	42126	24020
9553	42130	24015
9554	42136	24011
9555	42140	24007
9556	42144	24002
9557	42148	23998
9558	42152	23993
9559	42157	23989
9560	42161	23984
9561	42167	23980
9562	42171	23976
9563	42175	23972
9564	42179	23967
9565	42184	23963
9566	42190	23959
9567	42193	23954
9568	42197	23949
9569	42202	23945
9570	42206	23941
9571	42210	23936
9572	42214	23931
9573	42219	23927
9574	42223	23923
9575	42227	23918
9576	42231	23913
9577	42236	23909
9578	42239	23904
9579	42243	23899
9580	42247	23895
9581	42252	23891
9582	42256	23886
9583	42261	23882
9584	42268	23879
9585	42272	23874
9586	42276	23870
9587	42281	23866
9588	42286	23861
9589	42290	23857
9590	42293	23852
9591	42301	23849
9592	42306	23845
9593	42310	23840
9594	42315	23836
9595	42323	23834
9596	42327	23829
9597	42331	23825
9598	42337	23821
9599	42341	23817
9600	42345	23812
9601	42352	23809
9602	42356	23804
9603	42360	23800
9604	42364	23795
9605	42369	23791
9606	42374	23787
9607	42378	23782
9608	42383	23778
9609	42387	23773
9610	42391	23769
9611	42395	23764
9612	42401	23761
9613	42405	23756
9614	42409	23751
9615	42414	23748
9616	42419	23743
9617	42423	23739
9618	42427	23734
9619	42434	23731
9620	42438	23726
9621	42441	23721
9622	42446	23717
9623	42451	23713
9624	42455	23709
9625	42459	23704
9626	42464	23700
9627	42468	23695
9628	42472	23691
9629	42476	23686
9630	42481	23682
9631	42485	23677
9632	42489	23672
9633	42493	23668
9634	42498	23664
9635	42502	23659
9636	42506	23654
9637	42510	23650
9638	42516	23646
9639	42520	23642
9640	42524	23637
9641	42529	23633
9642	42533	23628
9643	42537	23623
9644	42540	23619
9645	42545	23614
9646	42549	23610
9647	42553	23605
9648	42557	23600
9649	42563	23597
9650	42567	23592
9651	42571	23588
9652	42575	23583
9653	42581	23579
9654	42584	23574
9655	42588	23570
9656	42592	23565
9657	42597	23561
9658	42601	23556
9659	42605	23551
9660	42609	23547
9661	42613	23543
9662	42617	23538
9663	42621	23533
9664	42625	23528
9665	42630	23524
9666	42633	23519
9667	42637	23515
9668	42641	23510
9669	42646	23506
9670	42650	23501
9671	42654	23496
9672	42658	23492
9673	42664	23488
9674	42667	23483
9675	42671	23479
9676	42677	23475
9677	42681	23470
9678	42685	23466
9679	42689	23461
9680	42695	23458
9681	42699	23453
9682	42703	23448
9683	42706	23443
9684	42712	23439
9685	42715	23435
9686	42719	23430
9687	42723	23425
9688	42729	23421
9689	42733	23417
9690	42736	23412
9691	42741	23408
9692	42746	23404
9693	42750	23399
9694	42754	23394
9695	42760	23391
9696	42764	23386
9697	42768	23382
9698	42772	23377
9699	42777	23373
9700	42781	23368
9701	42784	23363
9702	42789	23359
9703	42794	23355
9704	42798	23350
9705	42802	23345
9706	42806	23341
9707	42812	23338
9708	42816	23333
9709	42821	23328
9710	42825	23324
9711	42830	23320
9712	42834	23315
9713	42838	23311
9714	42844	23307
9715	42848	23302
9716	42852	23298
9717	42857	23294
9718	42862	23290
9719	42866	23285
9720	42870	23280
9721	42876	23277
9722	42880	23272
9723	42884	23268
9724	42888	23263
9725	42894	23260
9726	42898	23255
9727	42902	23250
9728	42908	23247
9729	42912	23242
9730	42916	23237
9731	42920	23233
9732	42927	23229
9733	42931	23225
9734	42935	23220
9735	42939	23216
9736	42944	23212
9737	42948	23207
9738	42952	23202
9739	42957	23198
9740	42961	23194
9741	42965	23189
9742	42969	23184
9743	42975	23181
9744	42979	23176
9745	42982	23171
9746	42987	23167
9747	42993	23163
9748	42996	23158
9749	43000	23154
9750	43005	23149
9751	43009	23145
9752	43013	23140
9753	43017	23136
9754	43024	23133
9755	43028	23128
9756	43032	23123
9757	43037	23119
9758	43041	23115
9759	43045	23110
9760	43049	23105
9761	43056	23102
9762	43060	23098
9763	43064	23093
9764	43068	23088
9765	43074	23085
9766	43078	23080
9767	43082	23075
9768	43086	23071
9769	43092	23067
9770	43095	23063
9771	43099	23058
9772	43105	23054
9773	43109	23049
9774	43112	23045
9775	43116	23040
9776	43122	23036
9777	43126	23032
9778	43130	23027
9779	43134	23022
9780	43140	23019
9781	43144	23014
9782	43148	23009
9783	43153	23005
9784	43158	23001
9785	43161	22996
9786	43165	22991
9787	43171	22988
9788	43175	22983
9789	43179	22979
9790	43183	22974
9791	43187	22970
9792	43191	22965
9793	43195	22960
9794	43199	22956
9795	43207	22953
9796	43210	22948
9797	43214	22943
9798	43222	22940
9799	43232	22939
9800	43238	22936
9801	43242	22931
9802	43246	22926
9803	43251	22922
9804	43256	22918
9805	43260	22914
9806	43264	22909
9807	43269	22905
9808	43273	22900
9809	43277	22895
9810	43281	22891
9811	43287	22887
9812	43291	22883
9813	43295	22878
9814	43299	22873
9815	43308	22871
9816	43311	22867
9817	43315	22862
9818	43320	22858
9819	43324	22853
9820	43328	22848
9821	43332	22844
9822	43338	22840
9823	43342	22835
9824	43346	22831
9825	43351	22827
9826	43355	22822
9827	43359	22818
9828	43363	22813
9829	43370	22810
9830	43373	22805
9831	43377	22800
9832	43381	22796
9833	43387	22792
9834	43391	22787
9835	43395	22782
9836	43401	22779
9837	43405	22775
9838	43409	22770
9839	43413	22765
9840	43419	22762
9841	43423	22757
9842	43427	22752
9843	43432	22748
9844	43437	22744
9845	43441	22740
9846	43445	22735
9847	43450	22731
9848	43455	22726
9849	43458	22722
9850	43462	22717
9851	43468	22713
9852	43472	22709
9853	43476	22704
9854	43480	22700
9855	43485	22695
9856	43489	22691
9857	43493	22686
9858	43498	22682
9859	43503	22678
9860	43506	22673
9861	43510	22668
9862	43514	22664
9863	43519	22659
9864	43523	22655
9865	43527	22650
9866	43532	22646
9867	43536	22641
9868	43540	22637
9869	43544	22632
9870	43550	22628
9871	43553	22624
9872	43557	22619
9873	43561	22614
9874	43568	22611
9875	43572	22606
9876	43575	22601
9877	43582	22598
9878	43586	22594
9879	43590	22589
9880	43594	22584
9881	43599	22580
9882	43603	22576
9883	43607	22571
9884	43611	22567
9885	43616	22562
9886	43620	22558
9887	43624	22553
9888	43629	22549
9889	43636	22546
9890	43639	22541
9891	43643	22536
9892	43649	22532
9893	43653	22528
9894	43656	22523
9895	43661	22518
9896	43665	22514
9897	43669	22509
9898	43673	22505
9899	43677	22500
9900	43682	22496
9901	43686	22491
9902	43690	22487
9903	43696	22483
9904	43700	22479
9905	43704	22474
9906	43708	22469
9907	43712	22465
9908	43716	22460
9909	43720	22455
9910	43724	22451
9911	43729	22446
9912	43733	22442
9913	43737	22437
9914	43741	22433
9915	43745	22428
9916	43749	22423
9917	43753	22419
9918	43757	22414
9919	43761	22410
9920	43765	22405
9921	43769	22400
9922	43773	22396
9923	43777	22391
9924	43781	22386
9925	43785	22382
9926	43789	22377
9927	43793	22373
9928	43797	22368
9929	43801	22363
9930	43805	22359
9931	43808	22354
9932	43812	22349
9933	43816	22344
9934	43820	22340
9935	43824	22335
9936	43829	22331
9937	43833	22326
9938	43837	22322
9939	43840	22317
9940	43844	22312
9941	43848	22307
9942	43852	22303
9943	43856	22298
9944	43860	22293
9945	43864	22289
9946	43867	22284
9947	43871	22279
9948	43875	22275
9949	43879	22270
9950	43882	22265
9951	43886	22260
9952	43890	22256
9953	43894	22251
9954	43898	22246
9955	43902	22242
9956	43905	22237
9957	43909	22232
9958	43913	22228
9959	43917	22223
9960	43921	22218
9961	43925	22214
9962	43929	22209
9963	43933	22204
9964	43936	22199
9965	43940	22195
9966	43944	22190
9967	43948	22185
9968	43952	22181
9969	43956	22176
9970	43961	22172
9971	43964	22167
9972	43968	22162
9973	43972	22158
9974	43976	22153
9975	43980	22149
9976	43984	22144
9977	43988	22139
9978	43992	22134
9979	43995	22130
9980	43999	22125
9981	44003	22120
9982	44010	22117
9983	44014	22112
9984	44018	22108
9985	44021	22103
9986	44028	22100
9987	44032	22095
9988	44036	22090
9989	44041	22086
9990	44046	22082
9991	44049	22077
9992	44053	22073
9993	44059	22069
9994	44067	22066
9995	44072	22062
9996	44077	22058
9997	44083	22055
9998	44088	22050
9999	44095	22047
10000	44101	22044
10001	44106	22040
10002	44115	22037
10003	44120	22033
10004	44124	22029
10005	44131	22025
10006	44136	22022
10007	44141	22017
10008	44148	22014
10009	44153	22010
10010	44157	22005
10011	44162	22001
10012	44165	21996
10013	44169	21992
10014	44172	21987
10015	44176	21982
10016	44181	21978
10017	44184	21973
10018	44187	21968
10019	44190	21963
10020	44195	21958
10021	44198	21953
10022	44202	21948
10023	44205	21944
10024	44210	21939
10025	44214	21935
10026	44217	21930
10027	44221	21925
10028	44225	21920
10029	44230	21916
10030	44233	21911
10031	44237	21907
10032	44241	21902
10033	44246	21898
10034	44249	21893
10035	44253	21888
10036	44257	21883
10037	44261	21879
10038	44265	21874
10039	44268	21869
10040	44272	21864
10041	44277	21860
10042	44281	21856
10043	44284	21851
10044	44288	21846
10045	44293	21842
10046	44297	21838
10047	44301	21833
10048	44304	21828
10049	44309	21824
10050	44314	21819
10051	44317	21814
10052	44321	21810
10053	44325	21805
10054	44329	21801
10055	44333	21796
10056	44336	21791
10057	44341	21787
10058	44345	21782
10059	44349	21777
10060	44353	21773
10061	44357	21768
10062	44362	21764
10063	44366	21759
10064	44369	21755
10065	44374	21750
10066	44379	21746
10067	44383	21741
10068	44386	21737
10069	44391	21733
10070	44396	21728
10071	44399	21723
10072	44403	21719
10073	44408	21714
10074	44412	21710
10075	44416	21705
10076	44419	21700
10077	44425	21696
10078	44429	21692
10079	44433	21687
10080	44437	21683
10081	44442	21679
10082	44446	21674
10083	44450	21669
10084	44453	21664
10085	44459	21660
10086	44462	21656
10087	44466	21651
10088	44470	21646
10089	44475	21642
10090	44479	21637
10091	44482	21633
10092	44486	21628
10093	44492	21624
10094	44496	21620
10095	44499	21615
10096	44503	21610
10097	44508	21606
10098	44512	21601
10099	44515	21596
10100	44519	21592
10101	44525	21588
10102	44529	21583
10103	44533	21579
10104	44537	21574
10105	44542	21570
10106	44546	21565
10107	44550	21561
10108	44554	21556
10109	44559	21552
10110	44563	21547
10111	44567	21543
10112	44572	21539
10113	44578	21535
10114	44582	21530
10115	44585	21525
10116	44592	21522
10117	44595	21517
10118	44599	21513
10119	44604	21508
10120	44609	21504
10121	44613	21500
10122	44617	21495
10123	44620	21490
10124	44626	21486
10125	44630	21482
10126	44633	21477
10127	44639	21473
10128	44643	21468
10129	44647	21464
10130	44651	21459
10131	44656	21455
10132	44661	21451
10133	44665	21446
10134	44670	21442
10135	44674	21438
10136	44678	21433
10137	44682	21429
10138	44687	21424
10139	44692	21420
10140	44696	21415
10141	44700	21411
10142	44705	21407
10143	44709	21402
10144	44713	21397
10145	44716	21393
10146	44722	21389
10147	44726	21385
10148	44730	21380
10149	44736	21376
10150	44740	21371
10151	44744	21367
10152	44748	21362
10153	44752	21358
10154	44757	21354
10155	44761	21349
10156	44765	21344
10157	44770	21340
10158	44774	21336
10159	44779	21331
10160	44783	21327
10161	44789	21323
10162	44793	21318
10163	44797	21314
10164	44801	21310
10165	44806	21305
10166	44810	21301
10167	44814	21296
10168	44818	21291
10169	44823	21287
10170	44827	21283
10171	44831	21278
10172	44837	21274
10173	44841	21270
10174	44845	21265
10175	44849	21260
10176	44854	21257
10177	44858	21252
10178	44862	21247
10179	44866	21243
10180	44873	21239
10181	44876	21235
10182	44880	21230
10183	44884	21225
10184	44889	21221
10185	44893	21217
10186	44897	21212
10187	44902	21208
10188	44906	21203
10189	44910	21199
10190	44913	21194
10191	44918	21189
10192	44922	21185
10193	44926	21180
10194	44929	21175
10195	44935	21172
10196	44940	21167
10197	44943	21162
10198	44948	21158
10199	44952	21154
10200	44956	21149
10201	44960	21144
10202	44964	21140
10203	44970	21136
10204	44974	21132
10205	44978	21127
10206	44983	21123
10207	44988	21119
10208	44991	21114
10209	44995	21109
10210	45001	21106
10211	45006	21101
10212	45009	21096
10213	45014	21092
10214	45019	21088
10215	45023	21083
10216	45027	21079
10217	45033	21075
10218	45038	21071
10219	45042	21066
10220	45047	21062
10221	45051	21058
10222	45055	21053
10223	45059	21048
10224	45064	21044
10225	45069	21040
10226	45073	21036
10227	45077	21031
10228	45081	21026
10229	45086	21022
10230	45089	21017
10231	45093	21013
10232	45099	21009
10233	45104	21005
10234	45108	21000
10235	45112	20996
10236	45118	20992
10237	45122	20987
10238	45126	20983
10239	45131	20978
10240	45136	20974
10241	45140	20970
10242	45143	20965
10243	45148	20961
10244	45152	20956
10245	45156	20951
10246	45160	20947
10247	45165	20943
10248	45170	20938
10249	45173	20934
10250	45177	20929
10251	45182	20925
10252	45187	20920
10253	45190	20916
10254	45195	20911
10255	45200	20907
10256	45204	20903
10257	45208	20898
10258	45213	20894
10259	45218	20890
10260	45221	20885
10261	45225	20880
10262	45231	20876
10263	45235	20872
10264	45238	20867
10265	45242	20862
10266	45247	20858
10267	45251	20854
10268	45255	20849
10269	45259	20844
10270	45265	20841
10271	45269	20836
10272	45273	20832
10273	45277	20827
10274	45282	20823
10275	45286	20818
10276	45290	20814
10277	45295	20810
10278	45300	20805
10279	45304	20801
10280	45308	20796
10281	45314	20792
10282	45318	20788
10283	45321	20783
10284	45325	20778
10285	45330	20774
10286	45334	20770
10287	45338	20765
10288	45343	20761
10289	45347	20756
10290	45352	20752
10291	45355	20747
10292	45360	20743
10293	45365	20739
10294	45369	20734
10295	45373	20729
10296	45378	20726
10297	45383	20721
10298	45387	20717
10299	45390	20712
10300	45394	20707
10301	45399	20703
10302	45403	20698
10303	45406	20694
10304	45411	20689
10305	45416	20685
10306	45420	20680
10307	45424	20676
10308	45429	20671
10309	45433	20667
10310	45436	20662
10311	45440	20658
10312	45446	20654
10313	45450	20649
10314	45454	20645
10315	45459	20641
10316	45464	20636
10317	45468	20632
10318	45472	20627
10319	45476	20623
10320	45481	20618
10321	45486	20614
10322	45490	20609
10323	45497	20607
10324	45501	20602
10325	45505	20597
10326	45510	20593
10327	45514	20589
10328	45518	20584
10329	45522	20579
10330	45526	20575
10331	45531	20571
10332	45534	20566
10333	45538	20561
10334	45544	20557
10335	45548	20553
10336	45552	20548
10337	45556	20544
10338	45562	20540
10339	45566	20535
10340	45570	20531
10341	45575	20527
10342	45580	20522
10343	45584	20518
10344	45588	20513
10345	45593	20509
10346	45597	20505
10347	45604	20501
10348	45611	20498
10349	45615	20493
10350	45619	20489
10351	45624	20485
10352	45629	20480
10353	45633	20476
10354	45637	20471
10355	45642	20467
10356	45646	20463
10357	45650	20458
10358	45653	20453
10359	45657	20449
10360	45661	20444
10361	45665	20439
10362	45669	20434
10363	45672	20430
10364	45676	20425
10365	45680	20420
10366	45684	20416
10367	45687	20411
10368	45691	20406
10369	45694	20401
10370	45698	20397
10371	45702	20392
10372	45706	20387
10373	45710	20383
10374	45713	20378
10375	45717	20373
10376	45721	20369
10377	45725	20364
10378	45728	20359
10379	45732	20354
10380	45736	20350
10381	45739	20345
10382	45743	20340
10383	45747	20336
10384	45751	20331
10385	45755	20326
10386	45759	20322
10387	45762	20317
10388	45766	20312
10389	45770	20308
10390	45774	20303
10391	45778	20298
10392	45782	20294
10393	45785	20289
10394	45789	20284
10395	45793	20280
10396	45797	20275
10397	45801	20270
10398	45804	20266
10399	45808	20261
10400	45812	20256
10401	45816	20252
10402	45820	20247
10403	45824	20243
10404	45828	20238
10405	45831	20233
10406	45836	20229
10407	45840	20224
10408	45843	20219
10409	45847	20215
10410	45851	20210
10411	45855	20205
10412	45859	20201
10413	45862	20196
10414	45866	20191
10415	45870	20187
10416	45874	20182
10417	45878	20177
10418	45881	20173
10419	45885	20168
10420	45889	20163
10421	45893	20159
10422	45897	20154
10423	45901	20150
10424	45906	20146
10425	45910	20141
10426	45914	20136
10427	45918	20132
10428	45922	20127
10429	45925	20122
10430	45929	20118
10431	45932	20113
10432	45938	20109
10433	45942	20104
10434	45945	20099
10435	45949	20095
10436	45954	20091
10437	45958	20086
10438	45962	20081
10439	45966	20077
10440	45972	20073
10441	45976	20068
10442	45980	20064
10443	45985	20060
10444	45990	20056
10445	45994	20051
10446	45998	20046
10447	46003	20042
10448	46008	20038
10449	46012	20033
10450	46015	20029
10451	46021	20025
10452	46025	20020
10453	46029	20016
10454	46034	20012
10455	46039	20007
10456	46043	20003
10457	46047	19998
10458	46052	19994
10459	46057	19990
10460	46061	19985
10461	46065	19981
10462	46070	19977
10463	46075	19973
10464	46079	19968
10465	46085	19964
10466	46090	19960
10467	46094	19956
10468	46098	19951
10469	46104	19947
10470	46108	19943
10471	46112	19938
10472	46116	19934
10473	46120	19929
10474	46125	19925
10475	46128	19920
10476	46133	19916
10477	46138	19912
10478	46142	19907
10479	46146	19902
10480	46152	19899
10481	46156	19894
10482	46159	19889
10483	46163	19885
10484	46169	19881
10485	46173	19876
10486	46177	19872
10487	46180	19867
10488	46185	19863
10489	46189	19858
10490	46193	19853
10491	46197	19849
10492	46202	19845
10493	46206	19840
10494	46210	19836
10495	46215	19831
10496	46221	19827
10497	46225	19823
10498	46228	19818
10499	46234	19814
10500	46238	19810
10501	46241	19805
10502	46245	19800
10503	46251	19796
10504	46255	19792
10505	46258	19787
10506	46262	19782
10507	46269	19779
10508	46273	19774
10509	46277	19770
10510	46281	19765
10511	46285	19761
10512	46289	19756
10513	46293	19752
10514	46298	19748
10515	46308	19745
10516	46318	19743
10517	46322	19739
10518	46326	19734
10519	46331	19730
10520	46336	19726
10521	46340	19721
10522	46344	19717
10523	46350	19713
10524	46354	19709
10525	46358	19704
10526	46363	19700
10527	46368	19696
10528	46372	19691
10529	46376	19686
10530	46382	19682
10531	46386	19678
10532	46390	19673
10533	46394	19669
10534	46400	19665
10535	46404	19660
10536	46408	19656
10537	46413	19652
10538	46418	19648
10539	46422	19643
10540	46426	19638
10541	46435	19636
10542	46440	19632
10543	46444	19627
10544	46449	19623
10545	46453	19619
10546	46457	19614
10547	46462	19610
10548	46466	19606
10549	46471	19601
10550	46475	19596
10551	46481	19593
10552	46485	19588
10553	46489	19584
10554	46493	19579
10555	46498	19575
10556	46502	19570
10557	46506	19566
10558	46511	19562
10559	46516	19558
10560	46520	19553
10561	46524	19548
10562	46529	19544
10563	46534	19540
10564	46537	19535
10565	46541	19531
10566	46547	19527
10567	46551	19522
10568	46555	19518
10569	46560	19514
10570	46565	19509
10571	46569	19505
10572	46572	19500
10573	46578	19496
10574	46582	19491
10575	46586	19487
10576	46590	19482
10577	46595	19478
10578	46599	19474
10579	46603	19469
10580	46607	19464
10581	46614	19461
10582	46620	19457
10583	46624	19453
10584	46630	19449
10585	46634	19444
10586	46637	19440
10587	46641	19435
10588	46647	19431
10589	46651	19426
10590	46654	19422
10591	46658	19417
10592	46663	19413
10593	46667	19408
10594	46671	19404
10595	46675	19399
10596	46679	19394
10597	46683	19390
10598	46686	19385
10599	46691	19381
10600	46696	19377
10601	46700	19372
10602	46704	19367
10603	46708	19363
10604	46713	19359
10605	46717	19354
10606	46721	19350
10607	46725	19345
10608	46730	19341
10609	46734	19337
10610	46738	19332
10611	46745	19328
10612	46749	19324
10613	46753	19319
10614	46758	19315
10615	46763	19311
10616	46767	19306
10617	46771	19302
10618	46777	19298
10619	46781	19294
10620	46785	19289
10621	46790	19285
10622	46794	19280
10623	46798	19276
10624	46802	19271
10625	46808	19267
10626	46814	19263
10627	46818	19259
10628	46821	19254
10629	46827	19250
10630	46831	19246
10631	46835	19241
10632	46839	19237
10633	46845	19233
10634	46849	19228
10635	46853	19224
10636	46858	19220
10637	46863	19215
10638	46866	19211
10639	46870	19206
10640	46876	19202
10641	46880	19197
10642	46884	19193
10643	46888	19188
10644	46892	19184
10645	46896	19179
10646	46900	19175
10647	46905	19170
10648	46909	19166
10649	46914	19162
10650	46917	19157
10651	46922	19153
10652	46928	19149
10653	46932	19144
10654	46936	19140
10655	46942	19136
10656	46946	19131
10657	46950	19127
10658	46955	19123
10659	46960	19119
10660	46964	19114
10661	46967	19109
10662	46974	19106
10663	46979	19101
10664	46982	19097
10665	46986	19092
10666	46991	19088
10667	46995	19083
10668	46999	19078
10669	47003	19074
10670	47007	19069
10671	47011	19065
10672	47014	19060
10673	47018	19055
10674	47024	19052
10675	47031	19048
10676	47034	19043
10677	47040	19040
10678	47044	19035
10679	47048	19030
10680	47052	19026
10681	47059	19022
10682	47063	19018
10683	47067	19013
10684	47072	19009
10685	47077	19005
10686	47081	19000
10687	47086	18996
10688	47091	18992
10689	47095	18987
10690	47098	18983
10691	47103	18979
10692	47109	18975
10693	47113	18970
10694	47117	18965
10695	47122	18961
10696	47127	18957
10697	47130	18952
10698	47134	18948
10699	47140	18944
10700	47144	18939
10701	47148	18935
10702	47153	18931
10703	47158	18926
10704	47162	18922
10705	47165	18917
10706	47170	18913
10707	47175	18909
10708	47179	18904
10709	47183	18899
10710	47189	18896
10711	47193	18891
10712	47196	18886
10713	47201	18882
10714	47206	18878
10715	47210	18873
10716	47214	18868
10717	47219	18864
10718	47224	18860
10719	47228	18856
10720	47231	18851
10721	47235	18846
10722	47241	18842
10723	47244	18838
10724	47248	18833
10725	47254	18829
10726	47258	18824
10727	47262	18820
10728	47265	18815
10729	47271	18811
10730	47275	18807
10731	47279	18802
10732	47283	18798
10733	47289	18794
10734	47293	18789
10735	47297	18784
10736	47302	18780
10737	47307	18776
10738	47310	18771
10739	47314	18767
10740	47320	18763
10741	47324	18758
10742	47328	18754
10743	47331	18749
10744	47337	18745
10745	47341	18741
10746	47345	18736
10747	47351	18732
10748	47356	18728
10749	47360	18724
10750	47364	18719
10751	47371	18715
10752	47375	18711
10753	47379	18706
10754	47384	18702
10755	47389	18698
10756	47392	18693
10757	47396	18688
10758	47402	18685
10759	47406	18680
10760	47410	18675
10761	47414	18671
10762	47419	18667
10763	47423	18662
10764	47427	18658
10765	47432	18653
10766	47437	18649
10767	47440	18645
10768	47444	18640
10769	47449	18636
10770	47454	18631
10771	47457	18627
10772	47461	18622
10773	47466	18618
10774	47471	18613
10775	47474	18609
10776	47478	18604
10777	47484	18600
10778	47488	18596
10779	47492	18591
